Case ID,Proceeding ID,Source,Case Type,decision,other completion,Court / Base City,Hearing Location,Custody1,Custody2,Attorney,Outcome1,Outcome2,Outcome3,Court Filed Date,Adjournment Date (Last One),Court Closed / Completion Dates,Completion Year,Immigration Judge
5969516,4507795,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,4/29/2008,,6/3/2008,2008,
5974068,4513513,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,5/6/2008,,6/26/2008,2008,
5968047,4505993,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,4/28/2008,,7/7/2008,2008,
6030397,4584316,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,7/28/2008,,9/17/2008,2008,
6036741,4592280,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,8/6/2008,,11/6/2008,2008,
6059612,4621506,Washington Post,RMV,X,,FLO,FLO,detained,Detained,no,deport order,Remove,Order of Removal,9/10/2008,,11/17/2008,2008,
6072325,4637436,Washington Post,RMV,X,,HON,HAW,detained,Detained,no,deport order,Remove,Order of Removal,9/26/2008,,10/31/2008,2008,
5880334,4395354,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,12/12/2007,,1/24/2008,2008,
5370398,4394823,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,12/11/2007,,2/25/2008,2008,
5697197,4443072,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,2/15/2008,,3/5/2008,2008,
5868377,4380398,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,11/21/2007,,3/27/2008,2008,
5940752,4471801,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,3/21/2008,,4/25/2008,2008,
5935993,4465734,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,3/14/2008,,6/17/2008,2008,
6015689,4565815,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,7/8/2008,,7/21/2008,2008,
6076616,4642617,Washington Post,RMV,X,,HOD,HOD,detained,Detained,no,deport order,Remove,Order of Removal,9/30/2008,,12/2/2008,2008,
5729391,4206182,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/11/2007,,1/15/2008,2008,
5697383,4164484,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,2/22/2007,,1/16/2008,2008,
5619796,4063625,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,10/17/2006,,1/17/2008,2008,
5729302,4206070,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/12/2007,,3/12/2008,2008,
5675574,4135895,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,1/24/2007,,3/13/2008,2008,
5714978,4187483,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,3/19/2007,,4/18/2008,2008,
5855580,4364049,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,10/29/2007,,5/14/2008,2008,
5697634,4164789,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,2/28/2007,,5/27/2008,2008,
5964537,4501650,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/23/2008,,6/9/2008,2008,
5094048,3410286,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,11/23/2004,,6/11/2008,2008,
5738375,4217423,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/23/2007,,6/11/2008,2008,
5714811,4187283,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,3/19/2007,,6/12/2008,2008,
5714704,4187154,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,3/20/2007,,7/24/2008,2008,
5966372,4503897,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/23/2008,,7/25/2008,2008,
5935863,4465566,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,2/27/2008,,8/19/2008,2008,
5809101,4306478,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,8/20/2007,,10/23/2008,2008,
5738166,4217165,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/18/2007,,11/19/2008,2008,
5966364,4503887,Washington Post,RMV,X,,HOD,HUN,detained,Detained,no,deport order,Remove,Order of Removal,4/23/2008,,12/11/2008,2008,
5736676,4691361,Washington Post,RMV,X,,HOU,JCD,detained,Detained,no,relief/term,Remove,Order of Removal,11/26/2008,,12/4/2008,2008,
5961090,4497388,Washington Post,RMV,X,,OAK,JNA,detained,Detained,no,deport order,Remove,Order of Removal,4/18/2008,,5/21/2008,2008,
6046061,4604395,Washington Post,RMV,X,,OAK,JNA,detained,Detained,no,deport order,Remove,Order of Removal,8/20/2008,,12/15/2008,2008,
5563824,4229115,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,5/17/2007,,1/22/2008,2008,
5864300,4489758,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,4/11/2008,,6/18/2008,2008,
5762142,4369972,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,11/7/2007,,6/26/2008,2008,
6003424,4550635,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,6/19/2008,,7/7/2008,2008,
6028632,4581834,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,7/24/2008,,8/27/2008,2008,
6003499,4550725,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,6/19/2008,,9/23/2008,2008,
6069142,4633454,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,9/23/2008,,9/29/2008,2008,
5836061,4339578,Washington Post,RMV,X,,KRO,KRO,detained,Detained,no,deport order,Remove,Order of Removal,9/28/2007,,12/16/2008,2008,
5965364,4502653,Washington Post,RMV,X,,ADL,LAN,detained,Detained,no,deport order,Remove,Order of Removal,4/24/2008,,6/26/2008,2008,
5996491,4541923,Washington Post,RMV,X,,ADL,LAN,detained,Detained,no,deport order,Remove,Order of Removal,6/10/2008,,6/30/2008,2008,
6004016,4551400,Washington Post,RMV,X,,ADL,LAN,detained,Detained,no,deport order,Remove,Order of Removal,6/19/2008,,8/4/2008,2008,
5931415,4459812,Washington Post,RMV,X,,ADL,LAN,detained,Detained,no,deport order,Remove,Order of Removal,3/7/2008,,10/7/2008,2008,
6078726,4645352,Washington Post,RMV,X,,ADL,LAN,detained,Detained,no,deport order,Remove,Order of Removal,10/6/2008,,11/20/2008,2008,
6002959,4550057,Washington Post,RMV,X,,YOR,MOS,detained,Detained,no,deport order,Remove,Order of Removal,6/18/2008,,12/8/2008,2008,
6040905,4597663,Washington Post,RMV,X,,NEW,NEW,detained,Detained,no,deport order,Remove,Order of Removal,8/12/2008,,12/11/2008,2008,
5973558,4512873,Washington Post,RMV,X,,POO,PDT,detained,Detained,no,deport order,Remove,Order of Removal,5/5/2008,,6/19/2008,2008,
5274787,4340466,Washington Post,RMV,X,,YOR,PIK,detained,Detained,no,deport order,Remove,Order of Removal,10/1/2007,,2/19/2008,2008,
5920825,4446479,Washington Post,RMV,X,,YOR,PIK,detained,Detained,no,deport order,Remove,Order of Removal,2/21/2008,,10/28/2008,2008,
6049502,4608760,Washington Post,RMV,X,,HOD,POK,detained,Detained,no,deport order,Remove,Order of Removal,8/26/2008,,10/16/2008,2008,
5864406,4421536,Washington Post,RMV,X,,SFR,SFD,detained,Detained,no,deport order,Remove,Order of Removal,1/18/2008,,1/31/2008,2008,
5852115,4359614,Washington Post,RMV,X,,SFR,SFD,detained,Detained,no,deport order,Remove,Order of Removal,10/24/2007,,2/28/2008,2008,
5105184,4432850,Washington Post,RMV,X,,SFR,SFD,detained,Detained,no,deport order,Remove,Order of Removal,2/4/2008,,3/13/2008,2008,
5640292,4520362,Washington Post,RMV,X,,SFR,SFD,detained,Detained,no,deport order,Remove,Order of Removal,5/14/2008,,5/22/2008,2008,
5807834,4304858,Washington Post,RMV,X,,FLO,SM1,detained,Detained,no,deport order,Remove,Order of Removal,8/16/2007,,7/17/2008,2008,
5841586,4577263,Washington Post,RMV,X,,SPD,SP1,detained,Detained,no,deport order,Remove,Order of Removal,7/21/2008,,8/6/2008,2008,
5654404,4418122,Washington Post,RMV,X,,LOS,SPD,detained,Detained,no,deport order,Remove,Order of Removal,1/15/2008,,10/22/2008,2008,
5735037,4213365,Washington Post,RMV,X,,TUC,TUS,detained,Detained,no,relief/term,Remove,Order of Removal,4/27/2007,,3/11/2008,2008,
5934964,4464353,Washington Post,RMV,X,,TUC,TUS,detained,Detained,no,deport order,Remove,Order of Removal,3/12/2008,,10/1/2008,2008,
6021259,4572781,Washington Post,RMV,X,,TUC,TUS,detained,Detained,no,deport order,Remove,Order of Removal,7/15/2008,,11/13/2008,2008,
5779455,4269337,Washington Post,RMV,X,,CHI,WIS,detained,Detained,no,deport order,Remove,Order of Removal,7/6/2007,,3/21/2008,2008,
5912125,4435513,Washington Post,RMV,X,,CHI,WIS,detained,Detained,no,deport order,Remove,Order of Removal,1/31/2008,,6/26/2008,2008,
5811899,4464466,Washington Post,RMV,X,,YOR,YOR,detained,Detained,no,deport order,Remove,Order of Removal,3/13/2008,,5/7/2008,2008,
5912090,4609396,Washington Post,RMV,X,,YOR,YOR,detained,Detained,no,deport order,Remove,Order of Removal,8/26/2008,,8/27/2008,2008,
5908101,4430372,Washington Post,RMV,X,,YOR,YOR,detained,Detained,no,deport order,Remove,Order of Removal,1/31/2008,,10/9/2008,2008,
5984405,4526650,Washington Post,RMV,X,,YOR,YOR,detained,Detained,no,deport order,Remove,Order of Removal,5/21/2008,,10/21/2008,2008,
5938673,4469119,Washington Post,RMV,X,,YOR,YOR,detained,Detained,no,deport order,Remove,Order of Removal,3/19/2008,,12/1/2008,2008,
5864616,4375503,Washington Post,RMV,X,,OAK,ADC,detained,Detained,Y,deport order,Remove,Order of Removal,11/14/2007,,1/16/2008,2008,
5834108,4337221,Washington Post,RMV,X,,OAK,ADC,detained,Detained,Y,deport order,Remove,Order of Removal,9/26/2007,,2/13/2008,2008,
5814565,4313231,Washington Post,RMV,X,,OAK,ADC,detained,Detained,Y,deport order,Remove,Order of Removal,8/27/2007,,2/20/2008,2008,
5869426,4381579,Washington Post,RMV,X,,OAK,ADC,detained,Detained,Y,deport order,Remove,Order of Removal,11/23/2007,,3/27/2008,2008,
6020238,4571532,Washington Post,RMV,X,,OAK,ADC,detained,Detained,Y,deport order,Remove,Order of Removal,7/15/2008,,8/25/2008,2008,
5962256,4498841,Washington Post,RMV,X,,OAK,BOP,detained,Detained,Y,deport order,Remove,Order of Removal,4/21/2008,,8/15/2008,2008,
5798320,4293345,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,7/30/2007,,4/2/2008,2008,
5802979,4298900,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,7/27/2007,,4/2/2008,2008,
5309468,4413413,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,1/10/2008,,5/5/2008,2008,
5676957,4417281,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,1/15/2008,,5/13/2008,2008,
5841913,4402915,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,12/21/2007,,5/19/2008,2008,
5906148,4427800,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,1/25/2008,,5/21/2008,2008,
5996319,4541700,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,6/9/2008,,7/16/2008,2008,
5952239,4486259,Washington Post,RMV,X,,BOS,BOS,detained,Detained,Y,deport order,Remove,Order of Removal,4/1/2008,,9/3/2008,2008,
6004964,4552484,Washington Post,RMV,X,,BUF,BTV,detained,Detained,Y,deport order,Remove,Order of Removal,6/20/2008,,12/10/2008,2008,
5838636,4342751,Washington Post,RMV,X,,CHI,CHD,detained,Detained,Y,deport order,Remove,Order of Removal,10/2/2007,,3/13/2008,2008,
5924257,4450823,Washington Post,RMV,X,,CHI,CHD,detained,Detained,Y,deport order,Remove,Order of Removal,2/27/2008,,4/15/2008,2008,
5952272,4486301,Washington Post,RMV,X,,CHI,CHD,detained,Detained,Y,deport order,Remove,Order of Removal,4/7/2008,,5/30/2008,2008,
5944247,4533189,Washington Post,RMV,X,,CHI,CHD,detained,Detained,Y,deport order,Remove,Order of Removal,5/30/2008,,12/1/2008,2008,
5950170,4679761,Washington Post,RMV,X,,YOR,CLN,detained,Detained,Y,deport order,Remove,Order of Removal,11/14/2008,,12/8/2008,2008,
5851627,4359038,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,10/24/2007,,2/22/2008,2008,
5665080,4122138,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,1/9/2007,,4/16/2008,2008,
5831823,4334419,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,9/24/2007,,4/16/2008,2008,
5888920,4406112,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,12/31/2007,,5/14/2008,2008,
5930625,4458884,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,3/6/2008,,6/2/2008,2008,
5936751,4466659,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,3/17/2008,,6/17/2008,2008,
5842341,4347425,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,10/10/2007,,7/1/2008,2008,
5843984,4349503,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,10/12/2007,,7/14/2008,2008,
5910295,4433148,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,2/5/2008,,10/10/2008,2008,
5875029,4545866,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,6/13/2008,,10/17/2008,2008,
5860893,4370977,Washington Post,RMV,X,,ELO,EAZ,detained,Detained,Y,deport order,Remove,Order of Removal,11/8/2007,,10/21/2008,2008,
5803276,4301876,Washington Post,RMV,X,,IMP,ELC,detained,Detained,Y,deport order,Remove,Order of Removal,8/16/2007,,1/15/2008,2008,
5863566,4374181,Washington Post,RMV,X,,IMP,ELC,detained,Detained,Y,deport order,Remove,Order of Removal,11/14/2007,,2/25/2008,2008,
5912469,4435957,Washington Post,RMV,X,,IMP,ELC,detained,Detained,Y,deport order,Remove,Order of Removal,2/6/2008,,6/17/2008,2008,
5677312,4504039,Washington Post,RMV,X,,IMP,ELC,detained,Detained,Y,deport order,Remove,Order of Removal,4/25/2008,,10/28/2008,2008,
5733335,4370114,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,11/7/2007,,1/28/2008,2008,
5798044,4293009,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,8/3/2007,,7/7/2008,2008,
5840412,4558307,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,6/27/2008,,7/31/2008,2008,
5942101,4473462,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,3/25/2008,,8/22/2008,2008,
6011879,4560988,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,6/30/2008,,9/23/2008,2008,
6000990,4547473,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,6/16/2008,,10/17/2008,2008,
6066944,4630658,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,9/12/2008,,10/24/2008,2008,
6003858,4551200,Washington Post,RMV,X,,ELP,EPD,detained,Detained,Y,deport order,Remove,Order of Removal,6/16/2008,,11/4/2008,2008,
5719516,4387485,Washington Post,RMV,X,,FLO,FLO,detained,Detained,Y,deport order,Remove,Order of Removal,12/3/2007,,1/8/2008,2008,
5845766,4351829,Washington Post,RMV,X,,FLO,FLO,detained,Detained,Y,deport order,Remove,Order of Removal,10/12/2007,,3/14/2008,2008,
5922948,4449171,Washington Post,RMV,X,,HAR,HAR,detained,Detained,Y,deport order,Remove,Order of Removal,2/25/2008,,7/11/2008,2008,
6071619,4636558,Washington Post,RMV,X,,HON,HND,detained,Detained,Y,deport order,Remove,Order of Removal,9/25/2008,,12/11/2008,2008,
5714942,4187429,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,3/28/2007,,3/6/2008,2008,
5620009,4408251,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,1/3/2008,,3/10/2008,2008,
5821443,4321672,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,9/7/2007,,3/12/2008,2008,
5763541,4249599,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,6/22/2007,,4/28/2008,2008,
5589802,4026373,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,9/5/2006,,6/12/2008,2008,
5872730,4385817,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,11/29/2007,,6/23/2008,2008,
5891703,4467374,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,3/18/2008,,6/23/2008,2008,
2809125,4166047,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,3/5/2007,,6/30/2008,2008,
5536498,4303637,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,8/20/2007,,7/14/2008,2008,
5973726,4513074,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,5/5/2008,,8/7/2008,2008,
4903665,4416365,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,1/14/2008,,8/11/2008,2008,
6001579,4548262,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,6/17/2008,,9/3/2008,2008,
5698305,4503687,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,4/25/2008,,10/6/2008,2008,
5714683,4640048,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,9/30/2008,,10/16/2008,2008,
5980922,4522282,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,5/14/2008,,11/3/2008,2008,
6058826,4620469,Washington Post,RMV,X,,HOD,HOD,detained,Detained,Y,deport order,Remove,Order of Removal,9/9/2008,,11/13/2008,2008,
5544256,4046957,Washington Post,RMV,X,,HOU,HOU,detained,Detained,Y,relief/term,Remove,Order of Removal,9/28/2006,,6/23/2008,2008,
5478742,4200082,Washington Post,RMV,X,,HOD,HUN,detained,Detained,Y,deport order,Remove,Order of Removal,4/12/2007,,3/11/2008,2008,
5696812,4163746,Washington Post,RMV,X,,KRO,KRO,detained,Detained,Y,deport order,Remove,Order of Removal,3/1/2007,,1/23/2008,2008,
6016486,4566808,Washington Post,RMV,X,,ADL,LAN,detained,Detained,Y,deport order,Remove,Order of Removal,7/9/2008,,9/18/2008,2008,
6021918,4573570,Washington Post,RMV,X,,ADL,LAN,detained,Detained,Y,deport order,Remove,Order of Removal,7/16/2008,,11/18/2008,2008,
5919694,4445048,Washington Post,RMV,X,,YOR,LCP,detained,Detained,Y,deport order,Remove,Order of Removal,2/20/2008,,8/26/2008,2008,
5514459,3933150,Washington Post,RMV,X,,PHO,LEW,detained,Detained,Y,deport order,Remove,Order of Removal,5/15/2006,,10/1/2008,2008,
5813605,4526733,Washington Post,RMV,X,,SDC,LGD,detained,Detained,Y,deport order,Remove,Order of Removal,5/21/2008,,9/16/2008,2008,
6024325,4576497,Washington Post,RMV,X,,YOR,MOS,detained,Detained,Y,deport order,Remove,Order of Removal,7/18/2008,,11/3/2008,2008,
5950587,4484289,Washington Post,RMV,X,,NEW,NEW,detained,Detained,Y,deport order,Remove,Order of Removal,4/4/2008,,5/21/2008,2008,
5815548,4424056,Washington Post,RMV,X,,NYD,NYD,detained,Detained,Y,relief/term,Remove,Order of Removal,1/23/2008,,9/23/2008,2008,
5707823,4333904,Washington Post,RMV,X,,OMA,OMA,detained,Detained,Y,deport order,Remove,Order of Removal,9/24/2007,,4/2/2008,2008,
5812209,4310293,Washington Post,RMV,X,,YOR,PEN,detained,Detained,Y,deport order,Remove,Order of Removal,8/27/2007,,4/16/2008,2008,
5744517,4225238,Washington Post,RMV,X,,YOR,PEN,detained,Detained,Y,deport order,Remove,Order of Removal,5/14/2007,,6/4/2008,2008,
5643539,4094236,Washington Post,RMV,X,,YOR,PEN,detained,Detained,Y,deport order,Remove,Order of Removal,11/29/2006,,11/5/2008,2008,
5742907,4223185,Washington Post,RMV,X,,YOR,PIK,detained,Detained,Y,deport order,Remove,Order of Removal,5/10/2007,,1/8/2008,2008,
5912259,4435684,Washington Post,RMV,X,,HOD,POK,detained,Detained,Y,deport order,Remove,Order of Removal,2/6/2008,,7/15/2008,2008,
5951969,4485945,Washington Post,RMV,X,,HOD,POK,detained,Detained,Y,deport order,Remove,Order of Removal,4/7/2008,,12/1/2008,2008,
5712408,4184190,Washington Post,RMV,X,,SNA,PSD,detained,Detained,Y,deport order,Remove,Order of Removal,3/26/2007,,2/25/2008,2008,
5818311,4317720,Washington Post,RMV,X,,SNA,PSD,detained,Detained,Y,deport order,Remove,Order of Removal,9/5/2007,,5/14/2008,2008,
5801265,4296766,Washington Post,RMV,X,,SAJ,SAJ,detained,Detained,Y,deport order,Remove,Order of Removal,8/10/2007,,1/23/2008,2008,
5826767,4328268,Washington Post,RMV,X,,SAJ,SAJ,detained,Detained,Y,deport order,Remove,Order of Removal,9/17/2007,,4/9/2008,2008,
5857776,4367033,Washington Post,RMV,X,,SAJ,SAJ,detained,Detained,Y,deport order,Remove,Order of Removal,11/2/2007,,6/25/2008,2008,
5935582,4465209,Washington Post,RMV,X,,SAJ,SAJ,detained,Detained,Y,deport order,Remove,Order of Removal,3/14/2008,,6/25/2008,2008,
5884033,4400108,Washington Post,RMV,X,,SND,SDE,detained,Detained,Y,deport order,Remove,Order of Removal,12/18/2007,,3/17/2008,2008,
5863137,4373706,Washington Post,RMV,X,,SFR,SFD,detained,Detained,Y,deport order,Remove,Order of Removal,11/13/2007,,3/10/2008,2008,
5741426,4538136,Washington Post,RMV,X,,SFR,SFD,detained,Detained,Y,deport order,Remove,Order of Removal,6/5/2008,,6/18/2008,2008,
5662941,4537897,Washington Post,RMV,X,,SFR,SFD,detained,Detained,Y,deport order,Remove,Order of Removal,6/4/2008,,12/22/2008,2008,
5436197,3836675,Washington Post,RMV,X,,ULS,ULS,detained,Detained,Y,deport order,Remove,Order of Removal,1/25/2006,,5/21/2008,2008,
5731311,4208570,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,4/23/2007,,1/30/2008,2008,
5637947,4415199,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,1/11/2008,,2/12/2008,2008,
5860629,4370633,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,11/8/2007,,6/24/2008,2008,
5734775,4370641,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,11/8/2007,,8/7/2008,2008,
5937395,4552935,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,6/23/2008,,9/4/2008,2008,
6000505,4546848,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,6/16/2008,,9/10/2008,2008,
5942582,4474066,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,3/25/2008,,9/23/2008,2008,
5710865,4600771,Washington Post,RMV,X,,YOR,YOR,detained,Detained,Y,deport order,Remove,Order of Removal,8/15/2008,,12/3/2008,2008,
5883485,4399358,Washington Post,RMV,X,,HOU,HOU,never detained,Never Detained,no,deport order,Remove,Order of Removal,12/17/2007,,2/7/2008,2008,
3776813,4226010,Washington Post,RMV,X,,LOS,LOS,never detained,Never Detained,no,deport order,Remove,Order of Removal,5/15/2007,,12/9/2008,2008,
5540684,3965598,Washington Post,RMV,X,,NEW,NEW,never detained,Never Detained,no,relief/term,Remove,Order of Removal,6/19/2006,,4/22/2008,2008,
6098882,4670766,Washington Post,RMV,X,,PHO,PHO,never detained,Never Detained,no,relief/term,Remove,Order of Removal,11/3/2008,,12/16/2008,2008,
5945586,4477870,Washington Post,RMV,X,,SFR,SFR,never detained,Never Detained,no,deport order,Remove,Order of Removal,3/28/2008,,7/24/2008,2008,
5266560,3634584,Washington Post,RMV,X,,BOS,BOS,never detained,Never Detained,Y,relief/term,Remove,Order of Removal,6/20/2005,,7/7/2008,2008,
5419163,3865995,Washington Post,RMV,X,,DET,DET,never detained,Never Detained,Y,deport order,Remove,Order of Removal,3/1/2006,,3/20/2008,2008,
2768961,4264428,Washington Post,RMV,X,,IMP,IMP,never detained,Never Detained,Y,deport order,Remove,Order of Removal,6/29/2007,,4/3/2008,2008,
5112959,4130749,Washington Post,RMV,X,,NYC,NYC,never detained,Never Detained,Y,deport order,Remove,Order of Removal,1/19/2007,,2/4/2008,2008,
5988796,4532257,Washington Post,RMV,X,,BUF,BTV,released,Detained,no,deport order,Remove,Order of Removal,5/27/2008,,11/13/2008,2008,
6047160,4605850,Washington Post,RMV,X,,CHI,CHD,released,Detained,no,deport order,Remove,Order of Removal,8/21/2008,,12/17/2008,2008,
5821639,4344741,Washington Post,RMV,X,,IMP,IMP,released,Detained,no,deport order,Remove,Order of Removal,10/4/2007,,7/9/2008,2008,
5659986,4197687,Washington Post,RMV,X,,SFR,SFR,released,Detained,no,deport order,Remove,Order of Removal,4/12/2007,,9/19/2008,2008,
5996837,4542346,Washington Post,RMV,X,,CHI,CHD,released,Detained,Y,relief/term,Remove,Order of Removal,6/10/2008,,8/14/2008,2008,
5979627,4520493,Washington Post,RMV,X,,ADL,LAN,released,Detained,Y,deport order,Remove,Order of Removal,5/14/2008,,10/27/2008,2008,
5487763,3918272,Washington Post,RMV,X,,LOS,LOS,released,Detained,Y,deport order,Remove,Order of Removal,4/28/2006,,3/11/2008,2008,
5943455,4475142,Washington Post,RMV,X,,YOR,MOS,released,Detained,Y,deport order,Remove,Order of Removal,3/26/2008,,7/21/2008,2008,
5813443,4455484,Washington Post,RMV,X,,TUC,TUC,released,Detained,Y,deport order,Remove,Order of Removal,3/4/2008,,5/1/2008,2008,
